"ano";"cod_mun";"amc";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta";"est_pop"
2009;"4203402";"14338";42;"SC";"0";"CAMPO BELO DO SUL (SC)";0;0;0;13224;0;0;0;5800;0;0;0;6087.39979985599;0;0;0;0;194;983;9912285.91414601;21094.5643946274;8008.88404817491;15561.2278419106;12614.315634727;57278.99191944;3139.13422338837;60418.1261428284;7357.29596701692;"8212"
2009;"4203501";"14327";42;"SC";"0";"CAMPO ERE (SC)";0;0;0;42900;0;0;0;14300;0;0;0;19721.7513983639;0;0;0;0;236;1369;23452370.3766006;33093.4038915948;10019.7182890189;44663.0283044284;14158.9144641205;101935.065562936;7815.55048921582;109750.615438378;11271.503858691;"9737"
2009;"4203600";"14291";42;"SC";"0";"CAMPOS NOVOS (SC)";0;0;0;84184;0;0;0;34000;0;0;0;37202.0041005113;0;0;0;0;994;2418;150926974.248822;112388.717622281;263693.362778196;178128.204634031;46542.1517872717;600752.43682178;53799.2959721812;654551.732793962;22467.7100558125;"29133"
2009;"4203709";"14339";42;"SC";"0";"CANELINHA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;36;599383.723828608;3797.9568459298;13187.2106625336;23594.0226416487;14514.0152408705;55093.2053909825;4948.29741395638;60041.5028049389;5904.94966227733;"10168"
2009;"4203808";"14319";42;"SC";"0";"CANOINHAS (SC)";0;0;0;36120;0;0;0;14000;0;0;0;15961.778503232;0;0;0;0;1304;4350;46568726.258059;65108.5487066426;123449.430378909;223537.092857172;73867.1839938289;485962.255322779;48328.5206792143;534290.776001993;9777.48851055434;"54645"
2009;"4203907";"14340";42;"SC";"0";"CAPINZAL (SC)";0;0;0;8640;0;0;0;3600;0;0;0;3934.89817673692;0;0;0;0;459;509;7003212.10151284;30639.5581789682;58618.7053697864;91626.2270858423;28891.0363664629;209775.52700106;25125.777045189;234901.304046249;12365.8302826831;"18996"
2009;"4203956";"14341";42;"SC";"0";"CAPIVARI DE BAIXO (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;13;668907.279846475;3315.62708102578;228190.453970884;45329.0928336283;34273.7100810197;311108.88458033;10836.1332459636;321945.017826294;15287.7637734264;"21059"
2009;"4204004";"14342";42;"SC";"0";"CATANDUVAS (SC)";0;0;0;480;0;0;0;200;0;0;0;206.227700418594;0;0;0;0;341;205;2632095.98625983;18341.2895639973;18676.6925264926;37091.6894664291;13594.1144873283;87703.7860442473;11854.8146129146;99558.6012709348;10917.7128733479;"9119"
2009;"4204103";"14343";42;"SC";"0";"CAXAMBU DO SUL (SC)";0;0;0;5292;0;0;0;2800;0;0;0;2488.2354092172;0;0;0;0;102;986;6689167.91485384;16973.3707929811;8350.18966482184;13302.3648960736;7935.01893259581;46560.9442864724;3475.5087884128;50036.4524611123;10081.8953269222;"4963"
2009;"4204152";"14303";42;"SC";"0";"CELSO RAMOS (SC)";0;0;0;450;0;0;0;300;0;0;0;200.703744157382;0;0;0;0;54;963;2735847.68769861;7051.12516728296;1521.86836315154;4310.42470242207;5670.65719518719;18554.0754280438;677.895002192635;19231.9704302364;7070.57808614328;"2720"
2009;"4204178";"14338";42;"SC";"0";"CERRO NEGRO (SC)";0;0;0;1140;0;0;0;500;0;0;0;524.775844815172;0;0;0;0;52;732;2397151.40999532;6749.75959572335;749.918185245075;2761.17163299203;6506.89763115331;16767.7470451138;395.11938477075;17162.8664298845;4242.98149288309;"4045"
2009;"4204194";"14344";42;"SC";"0";"CHAPADAO DO LAGEADO (SC)";0;0;0;54;0;0;0;30;0;0;0;25.1646896344118;0;0;0;0;54;957;4608390.86198718;11450.0761789743;1445.49905406736;3519.25238427242;5174.95454594769;21589.7827770347;474.561241081998;22064.3440181167;7655.91490476888;"2882"
2009;"4204202";"14345";42;"SC";"0";"CHAPECO (SC)";0;0;0;16800;0;0;0;7000;0;0;0;7557.9997111743;0;0;0;0;4259;1603;304059049.698751;74905.8528758517;543542.892080456;1083231.89848538;251731.978159771;1953412.62221524;258449.995261499;2211862.61747674;12698.2067309202;"174187"
2009;"4204251";"14346";42;"SC";"0";"COCAL DO SUL (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;94;533475.247333142;6730.03293414164;56646.6161581585;50554.6658458891;24222.6869180955;138154.001856285;15250.7581766596;153404.760032944;10073.1981646754;"15229"
2009;"4204301";"14300";42;"SC";"0";"CONCORDIA (SC)";0;0;0;600;0;0;0;250;0;0;0;251.646896344118;0;0;0;0;2206;3749;76686610.9319766;82854.0323273534;159756.001783251;331311.926012275;97335.6213311977;671257.581454077;83070.8230596893;754328.403899993;10715.9595775009;"70393"
2009;"4204350";"14345";42;"SC";"0";"CORDILHEIRA ALTA (SC)";0;0;0;189;0;0;0;100;0;0;0;82.859343918185;0;0;0;0;247;261;6037789.63969238;10911.1307725762;13592.0669408741;38523.8328218027;5996.98184245372;69024.0123777067;11917.0775790264;80941.0899567331;22922.9945308616;"3531"
2009;"4204400";"14297";42;"SC";"0";"CORONEL FREITAS (SC)";0;0;0;1305;0;0;0;750;0;0;0;573.263905330258;0;0;0;0;269;1805;12044000.8223391;29268.8461274026;20435.2697807121;27516.6877103587;15029.7287285527;92250.532960799;5353.56369260606;97604.0966534051;9277.95714585291;"10520"
2009;"4204459";"14347";42;"SC";"0";"CORONEL MARTINS (SC)";0;0;0;6750;0;0;0;2500;0;0;0;2966.36451227102;0;0;0;0;58;1018;5439718.53676375;6978.60666948577;578.602502170261;3368.02426125505;4293.25010863304;15218.484155317;570.972691027691;15789.4568463447;6112.83454957429;"2583"
2009;"4204509";"14348";42;"SC";"0";"CORUPA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;293;3160023.91099677;19816.193251016;46220.4580566709;45810.7161459038;20266.0630213833;132113.429861201;15788.5969504867;147902.026811688;11053.9643233953;"13380"
2009;"4204558";"14324";42;"SC";"0";"CORREIA PINTO (SC)";0;0;0;750;0;0;0;300;0;0;0;322.230781904053;0;0;0;0;384;427;3343738.14458852;11896.8107972769;91162.7874100328;35650.7114636751;25662.8995460209;164373.209830779;15816.775878921;180189.985095927;12140.5449331633;"14842"
2009;"4204608";"14349";42;"SC";"0";"CRICIUMA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3836;436;33823157.3471134;12081.9099787693;501630.0826313;1005022.77684621;247767.524975718;1766502.29381822;235540.192551962;2002042.48637019;10617.7068088015;"188557"
2009;"4204707";"14350";42;"SC";"0";"CUNHA PORA (SC)";0;0;0;6804;0;0;0;2700;0;0;0;3198.98444815986;0;0;0;0;352;1533;35714898.4298904;18402.0629032373;62159.8712885471;82241.9147550006;15206.252274836;178010.101221621;25887.5312273831;203897.632449004;18403.9748058766;"11079"
2009;"4204756";"14351";42;"SC";"0";"CUNHATAI (SC)";0;0;0;72;0;0;0;60;0;0;0;33.7575104851865;0;0;0;0;31;599;2904275.75946425;5432.85947096285;672.307827320877;2761.14892339407;3602.05771617383;12468.3739378516;587.641535932358;13056.015473784;6702.26523356236;"1948"
2009;"4204806";"14352";42;"SC";"0";"CURITIBANOS (SC)";0;0;0;14400;0;0;0;6000;0;0;0;6186.83101255782;0;0;0;0;996;946;17314355.4923202;33496.0008718244;52824.6208958987;161140.956435376;53925.8817263173;301387.459929417;39648.2641936454;341035.724123062;8734.43053839551;"39045"
2009;"4204905";"14320";42;"SC";"0";"DESCANSO (SC)";0;0;0;1632;0;0;0;680;0;0;0;700.928672256054;0;0;0;0;235;2057;13689140.725451;23039.051010591;5106.27212888745;26372.277416265;12799.0993369396;67316.699892683;4094.67247386331;71411.3729803192;8025.55350685249;"8898"
2009;"4205001";"14353";42;"SC";"0";"DIONISIO CERQUEIRA (SC)";0;0;0;9000;0;0;0;5000;0;0;0;4142.96719590925;0;0;0;282.844973761655;158;2090;9286996.1980282;18787.6841521033;3541.23159246287;30570.2564650338;21553.3443064441;74452.517129817;14973.5298388698;89426.0469686868;5807.26156466238;"15399"
2009;"4205100";"14354";42;"SC";"0";"DONA EMMA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;744;3952451.95943463;6622.26054748539;4480.56316904033;6525.65269020596;6045.3876573978;23673.8634503566;1079.64497579559;24753.5084261522;6908.597275377;"3583"
2009;"4205159";"14321";42;"SC";"0";"DOUTOR PEDRINHO (SC)";0;0;0;500;0;0;0;200;0;0;0;270.060083881492;0;0;0;0;125;122;1423436.12725091;9360.93740303592;4241.43110249244;5689.08327195584;5945.36967778646;25236.8220690436;1163.65882657237;26400.480895616;7692.44666884303;"3432"
2009;"4205175";"14292";42;"SC";"0";"ENTRE RIOS (SC)";0;0;0;4560;0;0;0;1900;0;0;0;2099.10337926069;0;0;0;0;30;470;1794257.67843013;6057.21751661765;509.04054851865;2750.22560677398;5225.5232966545;14542.0069685648;441.860647561457;14983.8676161262;4827.27489754824;"3104"
2009;"4205191";"14355";42;"SC";"0";"ERMO (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;507;5032597.62662574;10167.6400173275;2495.80691193257;5543.86214448607;3750.02854631585;21957.337620062;1069.31333626837;23026.6509563304;12399.9192305439;"1857"
2009;"4205209";"14356";42;"SC";"0";"ERVAL VELHO (SC)";0;0;0;900;0;0;0;500;0;0;0;400.793715396851;0;0;0;0;118;488;4036741.05053872;15279.7374649789;3750.69448993178;10413.4345888993;6668.47703443128;36112.3435782413;1963.69095679208;38076.0345350333;9076.52914965239;"4195"
2009;"4205308";"14357";42;"SC";"0";"FAXINAL DOS GUEDES (SC)";0;0;0;25650;0;0;0;8550;0;0;0;12059.4102911444;0;0;0;5879.92614041331;386;541;15691457.3449021;43206.3487628883;62137.9730983818;43347.0549767739;15083.3178557885;163774.694693833;16420.3791933566;180195.073887189;17023.6240644081;"10585"
2009;"4205357";"14327";42;"SC";"0";"FLOR DO SERTAO (SC)";0;0;0;1310;0;0;0;520;0;0;0;495.314744755373;0;0;0;0;36;232;816413.048110856;4606.79784506739;459.111349192305;1837.49372091301;3439.26672515591;10342.6696403286;268.480232390785;10611.1498727194;6241.85575464867;"1700"
2009;"4205407";"14358";42;"SC";"0";"FLORIANOPOLIS (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5520;94;6563213.35864878;12982.343696674;566493.634671164;3400147.06122613;722001.706110494;4701624.74631823;1144614.07468151;5846238.82099974;14323.3669384272;"408161"
2009;"4205431";"14359";42;"SC";"0";"FORMOSA DO SUL (SC)";0;0;0;115;0;0;0;50;0;0;0;52.7844709404734;0;0;0;0;72;797;3137798.82537541;6920.44984419481;696.251722621561;3717.04623102598;4809.50555780175;16143.2527418712;723.87518656513;16867.1285422092;6286.66731538546;"2683"
2009;"4205456";"14349";42;"SC";"0";"FORQUILHINHA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;532;950;20682817.2631866;23996.4790678801;72894.2403709478;61922.6210497655;31846.6371430725;190659.977631666;21857.6265269096;212517.604158576;9691.60940388003;"21928"
2009;"4205506";"14360";42;"SC";"0";"FRAIBURGO (SC)";0;0;0;660;0;0;0;300;0;0;0;121.527037746671;0;0;0;0;1002;767;35750182.4181733;71292.6195823886;79423.4566267152;121879.809868971;53465.3863191951;326061.27239727;29831.2161772129;355892.488574483;9758.76843655801;"36469"
2009;"4205555";"14352";42;"SC";"0";"FREI ROGERIO (SC)";0;0;0;1920;0;0;0;800;0;0;0;789.311972435452;0;0;0;0;77;619;5785239.84655964;9705.66357615439;1930.77001879401;4070.3234884368;4778.89363352087;20485.6507169061;583.639122734651;21069.2898396407;7882.26208143664;"2673"
2009;"4205605";"14361";42;"SC";"0";"GALVAO (SC)";0;0;0;12000;0;0;0;4000;0;0;0;5641.80066145153;0;0;0;0;88;492;4498777.3898109;10768.3843775115;10912.9438577757;14285.8298143136;5394.50357377666;41361.6616233774;4352.14775783592;45713.8093812133;13273.4653982337;"3444"
2009;"4205704";"14362";42;"SC";"0";"GAROPABA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;25;202800.17148672;2966.65789572579;14921.8587520025;67897.9937890983;24828.1180482807;110614.628485107;14742.0957122584;125356.724197366;7501.9008664771;"16710"
2009;"4205803";"14363";42;"SC";"0";"GARUVA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;94;2171176.19199127;7295.81310628379;61977.4254473788;37989.1298138132;21727.5066683122;128989.874422015;20005.3709535479;148995.245375563;10433.1084660101;"14281"
2009;"4205902";"14364";42;"SC";"0";"GASPAR (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1293;153;4074197.97908296;7982.34696229604;273785.074789167;264061.837053054;85722.0667355374;631551.324926282;98910.9081927139;730462.233118996;13164.0910642617;"55489"
2009;"4206009";"14365";42;"SC";"0";"GOVERNADOR CELSO RAMOS (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;46;568111.846355467;8815.55106363725;3339.63296739117;29253.9688856454;20697.58834678;62106.7418772267;3682.48958820167;65789.2314654284;5178.62306667806;"12704"
2009;"4206108";"14366";42;"SC";"0";"GRAO PARA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;1448;6365213.3455721;23495.3911750589;9453.40720330278;13969.1714767312;10217.6723305041;57135.642185597;2898.97531474882;60034.6175003458;9562.69867793087;"6278"
2009;"4206207";"14367";42;"SC";"0";"GRAVATAL (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;202;1330027.55516837;8307.81969275251;13804.8865624311;17363.0202335074;14360.0005888058;53835.7270774968;4823.14359203777;58658.8712833075;5434.89781082323;"10793"
2009;"4206306";"14368";42;"SC";"0";"GUABIRUBA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;13;1905833.38262498;744.424917629758;116455.973473674;76318.9588366304;23892.9607413179;217412.317969252;39099.8353818927;256512.153351145;14813.5935056931;"17316"
2009;"4206405";"14369";42;"SC";"0";"GUARACIABA (SC)";0;0;0;3412;0;0;0;2500;0;0;0;1394.49206949716;0;0;0;0;242;3281;18591411.2469158;23230.0025168556;15937.7271976707;27821.4161437355;15029.1603748307;82018.3068468654;6665.92251154693;88684.2293584124;8168.39074030908;"10857"
2009;"4206504";"14370";42;"SC";"0";"GUARAMIRIM (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;313;5133916.46724796;16510.0796502178;181755.090692281;216264.10903457;48485.466710735;463014.74547403;75375.2780651566;538390.023539187;16872.1387705382;"31910"
2009;"4206603";"14371";42;"SC";"0";"GUARUJA DO SUL (SC)";0;0;0;2700;0;0;0;1000;0;0;0;1186.42305032483;0;0;0;0;165;633;4300013.57316425;7144.10194398002;3899.45892845665;15389.4407812349;7591.22078412923;34024.2218240279;5409.13100995635;39433.3528339842;8097.19921956042;"4870"
2009;"4206652";"14345";42;"SC";"0";"GUATAMBU (SC)";0;0;0;7087;0;0;0;3750;0;0;0;3188.55030855534;0;0;0;0;91;512;7210742.92162664;23150.2961244168;23932.7847833238;16729.3629143733;7719.21944352237;71531.6638794092;7764.84057073789;79296.50506392;17200.9798867681;"4610"
2009;"4206702";"14372";42;"SC";"0";"HERVAL D OESTE (SC)";0;0;0;45;0;0;0;15;0;0;0;19.6407333731994;0;0;0;0;360;549;5183547.17652886;16999.9035824496;43731.6045781253;57959.4162798274;28280.7380170387;146971.662457441;13233.0687060954;160204.731163536;8290.88140153688;"19323"
2009;"4206751";"14373";42;"SC";"0";"IBIAM (SC)";0;0;0;360;0;0;0;150;0;0;0;154.670775313945;0;0;0;0;74;413;3200521.12072579;7898.43990800698;4491.96093212596;2863.92151586101;3856.05106638313;19110.3728086042;792.718412129866;19903.091220734;9661.69411186097;"2060"
2009;"4206801";"14374";42;"SC";"0";"IBICARE (SC)";0;0;0;27;0;0;0;15;0;0;0;11.6616854403372;0;0;0;0;142;366;4007839.3001522;11559.9568756036;1623.34528098876;8237.46842712846;5564.41801327988;26985.1879832278;1556.96635368944;28542.1543369172;8253.95068506608;"3458"
2009;"4206900";"14375";42;"SC";"0";"IBIRAMA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464;410;1239856.68432966;5306.37437558528;45145.2156740155;59429.8019843973;25646.3583658832;135527.749786108;13015.0841854342;148542.833971543;8503.22228021788;"17469"
2009;"4207007";"14376";42;"SC";"0";"ICARA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1586;2473;11716458.3513998;37937.5827090752;162189.346866646;179307.123696662;80661.6931592243;460095.746431607;82684.4026784841;542780.149110091;9505.28022146016;"57103"
2009;"4207106";"14377";42;"SC";"0";"ILHOTA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;271;7661803.61399975;7886.09079689858;30900.4441990457;24488.3646633431;18061.9105659031;81336.8102251905;15967.3356032308;97304.1458284213;8009.2332849652;"12149"
2009;"4207205";"14378";42;"SC";"0";"IMARUI (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;340;2970564.11229407;21973.7284258349;4238.17135452541;16121.1961982931;16023.8266488225;58356.9226274759;1675.10106851881;60032.0236959947;5141.04788864345;"11677"
2009;"4207304";"14379";42;"SC";"0";"IMBITUBA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;57;4015452.87086337;9688.04767963738;51005.2070838286;187592.059479943;55653.1897054608;303938.50394887;103102.393524011;407040.897472881;10468.6213670405;"38882"
2009;"4207403";"14380";42;"SC";"0";"IMBUIA (SC)";0;0;0;240;0;0;0;100;0;0;0;110.479125224247;0;0;0;0;178;1353;10269058.8354203;17930.1936701733;2465.14834090992;12685.2837421336;8264.01717469277;41344.6429279095;2057.52271916379;43402.1650333004;7563.99013485313;"5738"
2009;"4207502";"14306";42;"SC";"0";"INDAIAL (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1297;99;2981784.91237201;6751.29832442855;289998.448018046;225346.266481879;79165.896028307;601261.908238887;99517.2581409571;700779.166379845;13763.1641207902;"50917"
2009;"4207577";"14381";42;"SC";"0";"IOMERE (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;282;12744832.9358397;20684.1958217111;9626.2855522266;7292.19368738686;5238.88758816913;42841.5626494937;2228.74142611757;45070.3040756113;17052.7046252588;"2643"
2009;"4207601";"14382";42;"SC";"0";"IPIRA (SC)";0;0;0;72;0;0;0;30;0;0;0;30.0748729777116;0;0;0;0;110;674;3035340.62581022;11954.5913797692;2266.8726824158;7071.49751797432;7460.78360493323;28753.7457988654;1003.67216401639;29757.4179628818;6237.1419786391;"4771"
2009;"4207650";"14383";42;"SC";"0";"IPORA DO OESTE (SC)";0;0;0;588;0;0;0;350;0;0;0;252.874442179942;0;0;0;0;269;2141;14685265.9560819;25638.6929559114;5118.22965287422;24532.6262835455;12300.0387360662;67589.5882421702;3967.53739296567;71557.1256351359;8513.63800663486;"8405"
2009;"4207684";"14292";42;"SC";"0";"IPUACU (SC)";0;0;0;24570;0;0;0;9100;0;0;0;11295.2630083434;0;0;0;0;107;640;7484915.41295046;16308.2453363457;6494.18271138583;15448.8705715576;9018.58653110978;47269.8845366259;4217.56699767109;51487.451534297;7482.5547441045;"6881"
2009;"4207700";"14384";42;"SC";"0";"IPUMIRIM (SC)";0;0;0;240;0;0;0;100;0;0;0;103.113850209297;0;0;0;0;242;1754;11373724.3869692;29289.0343462186;16224.9894951225;25971.6217997746;10957.3601487534;82443.0051760962;7319.11008492899;89762.1152610252;12130.0125898919;"7400"
2009;"4207759";"14350";42;"SC";"0";"IRACEMINHA (SC)";0;0;0;3960;0;0;0;2200;0;0;0;1781.78278069993;0;0;0;0;110;1100;5068077.93017649;15565.2603299813;1766.50474522726;7451.73229571277;6626.79019161958;31410.2875625409;1085.68879771828;32495.9763602592;7508.31479346929;"4328"
2009;"4207809";"14385";42;"SC";"0";"IRANI (SC)";0;0;0;4050;0;0;0;1500;0;0;0;1665.77969921448;0;0;0;0;346;857;6596736.61656212;21379.6134269373;6273.34169156466;19476.7154501186;13736.9830232037;60866.6542055971;2832.02435109001;63698.6785566871;6530.51929567209;"9754"
2009;"4207858";"14359";42;"SC";"0";"IRATI (SC)";0;0;0;480;0;0;0;200;0;0;0;220.958250448493;0;0;0;0;41;438;4444451.76576219;4639.93667245132;9016.43464325958;6762.66969527872;3923.08182052127;24342.1234452838;2472.38656493087;26814.5100102147;13189.6240176468;"2033"
2009;"4207908";"14386";42;"SC";"0";"IRINEOPOLIS (SC)";0;0;0;22950;0;0;0;8500;0;0;0;10099.6333642499;0;0;0;5530.67707466416;209;2716;19447157.2204945;39709.4684014738;6402.73238793563;31699.1935438669;16238.5741311147;94049.9684643911;5277.05628461535;99327.0247490064;9241.4437949663;"10748"
2009;"4208005";"14387";42;"SC";"0";"ITA (SC)";0;0;0;96;0;0;0;80;0;0;0;40.5090125822238;0;0;0;0;123;689;7886787.58874137;18787.2385529649;22557.543087624;21548.3807248569;12761.9132909349;75655.0756563808;4254.45966022097;79909.5353166018;12196.2079990888;"6552"
2009;"4208104";"14388";42;"SC";"0";"ITAIOPOLIS (SC)";0;0;0;33540;0;0;0;13000;0;0;0;14760.0111299594;0;0;0;0;610;5064;28842119.917002;64319.6577824288;46961.1260702701;53660.7035922249;29146.5972927045;194088.084737628;11802.7009957734;205890.785733402;10018.5294108769;"20551"
2009;"4208203";"14389";42;"SC";"0";"ITAJAI (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4396;169;140977564.543659;17417.7822807894;597177.895159289;2469373.51991932;321591.311541613;3405560.50951479;1437686.3238647;4843246.83337949;28145.1586483364;"172081"
2009;"4208302";"14390";42;"SC";"0";"ITAPEMA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;23;217602.974864516;1629.09878832127;72744.0685511222;203858.962300084;67185.6317549273;345417.760780682;34122.3481555062;379540.109549961;10361.7389511152;"36629"
2009;"4208401";"14391";42;"SC";"0";"ITAPIRANGA (SC)";0;0;0;2646;0;0;0;2100;0;0;0;1190.71946075021;0;0;0;0;323;2480;34154004.4757842;41420.7114882639;53611.0383152533;83574.5520173763;24237.0123779996;202843.314198893;22222.0505142826;225065.364713176;14053.4111959418;"16015"
2009;"4208450";"14363";42;"SC";"0";"ITAPOA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;104;688633.640679452;3552.15122644545;30540.0011428182;44847.7659736721;21680.611962292;100620.530305228;8609.00297375551;109229.533278983;9507.31180981845;"11489"
2009;"4208500";"14344";42;"SC";"0";"ITUPORANGA (SC)";0;0;0;4050;0;0;0;1500;0;0;0;1864.64212461812;0;0;0;0;650;3606;26193345.1365785;45561.2463020995;37704.7111262901;99532.9860719786;28667.112365275;211466.055865643;16615.6584124655;228081.714278109;10610.427461995;"21496"
2009;"4208609";"14392";42;"SC";"0";"JABORA (SC)";0;0;0;48;0;0;0;20;0;0;0;20.2545062911119;0;0;0;0;139;798;6506073.69625057;20843.6577084223;2606.46280375718;9380.42714827132;7108.37360865542;39938.9212691062;2002.36785721434;41941.2891263206;10157.7331086595;"4129"
2009;"4208708";"14393";42;"SC";"0";"JACINTO MACHADO (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;1239;34703688.0910281;22957.850081097;13349.6726712675;29771.637853844;15341.4259396395;81420.5871596209;7689.78903210847;89110.3761917294;8063.55832592963;"11051"
2009;"4208807";"14394";42;"SC";"0";"JAGUARUNA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;611;8828338.97328012;31829.8400196279;16661.7736268799;39004.5643220285;23935.0293508846;111431.206705648;6222.58696766373;117653.793673312;7166.14866719143;"16418"
2009;"4208906";"14395";42;"SC";"0";"JARAGUA DO SUL (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2615;163;18191504.0282952;16683.3164425257;1331897.47267122;945980.509854635;235128.770744719;2529690.0697131;433457.844054566;2963147.91376767;21315.0015518686;"139017"
2009;"4208955";"14297";42;"SC";"0";"JARDINOPOLIS (SC)";0;0;0;588;0;0;0;400;0;0;0;270.673856799404;0;0;0;0;25;409;2222407.6640062;10564.4110650204;1451.37961239388;2752.90042915024;3919.9613990066;18688.6525055711;430.906028522555;19119.5585340936;10164.570538965;"1881"
2009;"4209003";"14396";42;"SC";"0";"JOACABA (SC)";0;0;0;90;0;0;0;30;0;0;0;39.8952396643113;0;0;0;0;859;806;86138832.4917206;23217.0746178856;91569.0584349491;271974.367345938;44921.0087235125;431681.509736058;58393.3494363811;490074.859172439;19353.7208813252;"25322"
2009;"4209102";"14397";42;"SC";"0";"JOINVILLE (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8595;2156;118949322.059352;23185.8010463992;3613557.46867769;3451295.77025948;760091.041104659;7848130.081702;1392212.10687972;9240342.18858173;18579.8637109628;"497331"
2009;"4209151";"14375";42;"SC";"0";"JOSE BOITEUX (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;840;2612865.4864295;8217.94492438259;19113.185729887;38909.8867805759;8056.45267685896;74297.4701117044;16521.1429070632;90818.6130187676;17969.6506759742;"5054"
2009;"4209177";"14361";42;"SC";"0";"JUPIA (SC)";0;0;0;3510;0;0;0;1300;0;0;0;1542.41134271407;0;0;0;0;46;490;3696960.57980232;5818.31684245982;997.902698588008;2939.60155795837;4379.21146087836;14135.0325598846;449.754994831647;14584.7881684891;6674.95847644443;"2185"
2009;"4209201";"14398";42;"SC";"0";"LACERDOPOLIS (SC)";0;0;0;96;0;0;0;40;0;0;0;42.3503313359612;0;0;0;0;117;261;5603513.13243067;10140.053379759;9228.03224293699;12457.574603361;4649.69382052737;36475.3540465843;3954.4560507662;40429.8100973505;17841.9306694858;"2266"
2009;"4209300";"14324";42;"SC";"0";"LAGES (SC)";0;0;0;4600;0;0;0;2300;0;0;0;1976.34879567819;0;0;0;0;3784;489;23717346.125211;27392.3471375563;303134.713687074;645537.470293058;225678.17891779;1201742.71003548;166333.200350649;1368075.91038613;8152.77021954821;"167805"
2009;"4209409";"14399";42;"SC";"0";"LAGUNA (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656;199;2176454.45495344;18870.4544989484;23737.0888124036;133395.500214189;65961.8323889933;241964.875914534;17583.1069264125;259547.982840947;5021.14734912925;"51691"
2009;"4209508";"14400";42;"SC";"0";"LAURENTINO (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;359;2003678.9191311;6512.6229049316;14029.0536176944;24191.8877930747;8662.53440633708;53396.0981082649;6241.51572445215;59637.613832717;10359.1488294016;"5757"
2009;"4209706";"14402";42;"SC";"0";"LEBON REGIS (SC)";0;0;0;1680;0;0;0;700;0;0;0;773.353876569727;0;0;0;0;233;477;7186427.90239341;23682.0008517022;6051.86418922761;18030.0563652364;17350.9411824829;65114.8632024221;2801.4320675425;67916.2952699646;5597.19164577765;"12134"
2009;"4209805";"14403";42;"SC";"0";"LEOBERTO LEAL (SC)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;863;4851617.41380819;11410.3337687666;1594.97976558743;6420.08497587085;6097.49759190149;25522.8967158992;1017.60419548008;26540.5009113793;7223.86787239192;"3674"
