"ano";"cod_mun";"amc";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta"
2012;"5002407";"1069";50;"MS";"0";"CAARAPO (MS)";0;0;0;149213;0;0;0;75360;0;0;0;83749.3584042177;0;0;0;3690.41012545492;690;759;117477192.205985;169540.650833783;123685.819955285;179681.136166339;75878.7293012411;548786.335523913;67729.7592638606;616516.095520509;23236.6971882208
2012;"5002605";"1070";50;"MS";"0";"CAMAPUA (MS)";0;0;0;27000;0;0;0;10000;0;0;0;15154.4155184828;0;0;0;487.268461453973;406;793;72517483.9619542;70893.5457563369;8728.62899553337;58241.389343308;40245.9656849685;178109.530512881;19344.5755053514;197454.105285498;14509.0815645403
2012;"5002704";"1071";50;"MS";"0";"CAMPO GRANDE (MS)";0;0;0;37800;0;0;0;14000;0;0;0;20301.8755812109;0;0;0;3231.43987149315;16072;789;118614300.609001;127403.15587646;2474001.8893309;6926664.20275358;2355462.11819164;11883531.3661526;2154319.39065293;14037850.7568055;17429.7247584237
2012;"5002803";"1072";50;"MS";"0";"CARACOL (MS)";0;0;0;547;0;0;0;270;0;0;0;288.697404229873;0;0;0;0;80;316;22292920.3215998;27351.8984328236;1996.36599775448;8578.35320381738;17684.213718456;55610.8313528514;3591.53639364909;59202.3677465005;10725.0646030681
2012;"5002902";"1073";50;"MS";"0";"CASSILANDIA (MS)";0;0;0;10414;0;0;0;3469;0;0;0;5417.83910374538;0;0;0;0;512;405;39816759.8402875;37292.3611610549;50966.1957056175;113162.551174101;59511.3531043556;260932.461145129;33810.7745143457;294743.235659475;13969.5324944777
2012;"5002951";"1073";50;"MS";"0";"CHAPADAO DO SUL (MS)";0;3360;0;196560;0;3500;0;63500;0;1969.59041261395;0;104419.066718737;0;0;0;1995.76368997118;899;571;134148802.431603;242585.779208516;77167.0575877766;309761.053341685;72830.9984325307;702344.888570508;115399.467322952;817744.35589346;39210.9473886089
2012;"5003108";"1074";50;"MS";"0";"CORGUINHO (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;175;12944376.6583249;21277.5790174882;1336.4476957567;8665.16319434715;16464.1645662245;47743.353741082;3460.3051050634;51203.6588461454;10131.3151599321
2012;"5003157";"1054";50;"MS";"0";"CORONEL SAPUCAIA (MS)";0;50;0;22800;0;50;0;9500;0;27.8439120830842;0;12245.459440329;0;0;0;0;336;166;14790772.3853524;23214.5261068574;5458.10213335205;22986.5811878547;42600.0534122722;94259.2628403363;6173.3484868625;100432.611327199;7045.9239346603
2012;"5003207";"1075";50;"MS";"0";"CORUMBA (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1146;569;86106408.9728968;170782.801457598;500855.440578465;616092.417425111;350500.308367728;1638230.9678289;154411.58206811;1792642.54989701;17087.1054202414
2012;"5003256";"1070";50;"MS";"0";"COSTA RICA (MS)";0;750;0;242550;0;750;0;73500;0;412.529539546747;0;133293.936283423;0;0;969.158651468849;4855.89033914515;608;679;137125360.721922;310148.536549578;66247.7128208833;171365.582597576;63388.0536563381;611149.886357111;65279.0304468581;676428.916803969;33243.0151649357
2012;"5003306";"1053";50;"MS";"0";"COXIM (MS)";0;0;0;30000;0;0;0;10000;0;0;0;16706.3472498505;0;0;0;805.429121075572;674;901;60207853.5074194;71235.4067142822;43219.9666072174;187616.264958922;92351.463930511;394423.102210932;55589.2178824642;450012.320093396;13908.5836363969
2012;"5003454";"1076";50;"MS";"0";"DEODAPOLIS (MS)";0;0;0;13771;0;0;0;6040;0;0;0;7467.29757996607;0;0;0;0;343;451;19391454.8126746;27352.8290056748;9521.28069190027;34348.9819474866;33107.1888981218;104330.279810449;9237.03611540011;113567.316658584;9263.99195323464
2012;"5003488";"1060";50;"MS";"0";"DOIS IRMAOS DO BURITI (MS)";0;0;0;7116;0;0;0;2965;0;0;0;3910.60417861632;0;0;0;0;175;228;16306439.7733097;28787.9460003051;6908.59043292125;19569.3747950232;30422.3924323965;85688.3029279115;6633.30426876655;92321.6071966781;8776.65021832782
2012;"5003504";"1077";50;"MS";"0";"DOURADINA (MS)";0;0;0;26450;0;0;0;11500;0;0;0;13760.7544452716;0;0;0;1778.93288829754;231;155;5331818.61268803;16176.7655675791;3674.63654926105;16064.4014603678;17884.8767327589;53800.6810427015;4820.02151850722;58620.7025612087;10736.3926788787
2012;"5003702";"1077";50;"MS";"0";"DOURADOS (MS)";0;0;0;280000;0;0;0;140000;0;0;0;153874.250985465;0;0;0;26360.5716309285;4437;2080;205957977.988222;282506.048059238;642300.538508244;1950411.99638669;614394.703030156;3489613.2852516;517508.893188172;4007122.17843977;19962.8466422182
2012;"5003751";"1078";50;"MS";"0";"ELDORADO (MS)";0;0;0;10954;0;0;0;9700;0;0;0;6020.1468861742;0;0;0;969.2172702305;304;225;18849775.4561899;41191.3756776339;18509.6347684065;45881.7845181289;33876.7733787969;139459.568342966;13693.2227001867;153152.791043153;12990.0569408477
2012;"5003801";"1079";50;"MS";"0";"FATIMA DO SUL (MS)";0;0;0;16380;0;0;0;9100;0;0;0;9133.53589778011;0;0;0;1526.84290111161;444;384;12684213.9443275;17379.6049839397;23507.3011787384;77631.9798443148;52581.5368176127;171100.422824606;19986.5513369498;191086.974161555;10044.5227550311
2012;"5003900";"1070";50;"MS";"0";"FIGUEIRAO (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;276;23551961.824528;18201.2443909886;1422.28168389451;7158.3114893765;10437.9916712879;37219.8299682821;4213.48878878705;41433.3187570691;14069.0378434483
2012;"5004007";"1080";50;"MS";"0";"GLORIA DE DOURADOS (MS)";0;0;0;3720;0;0;0;1550;0;0;0;2088.29340623131;0;0;0;0;246;389;10827754.1818245;16014.3044006541;5272.00661421022;28089.8910643024;28176.6644181057;77552.8664972724;6783.65626487351;84336.5227621459;8509.38529905664
2012;"5004106";"1081";50;"MS";"0";"GUIA LOPES DA LAGUNA (MS)";0;0;0;378;0;0;0;140;0;0;0;202.234729866611;0;0;0;2162.56337803986;201;338;20153792.4023159;15353.1616992592;16142.9198269731;29050.0150990347;29714.2470092017;90260.3443672032;7510.27978740801;97770.6241546112;9535.80715392783
2012;"5004304";"1082";50;"MS";"0";"IGUATEMI (MS)";0;0;0;9958;0;0;0;9126;0;0;0;5326.2472876826;0;0;0;1940.40559634366;300;405;38012769.5853546;56451.2470821933;37355.2099997681;51764.0849883941;45934.1977516872;191504.739822043;18217.9243597955;209722.664914573;13921.1866702872
2012;"5004403";"1083";50;"MS";"0";"INOCENCIA (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;595;66752592.4175103;49221.7892683028;8426.27854883392;26459.8197900807;24671.4749267644;108779.362533982;10097.0568897866;118876.418691034;15561.7792796036
2012;"5004502";"1084";50;"MS";"0";"ITAPORA (MS)";0;0;0;144522;0;0;0;65100;0;0;0;77304.2254915122;0;0;0;586.187622801772;471;908;81867874.4459715;106495.853261932;32458.7965102574;101999.991300631;56473.2496346152;297427.889974701;40198.6412927106;337626.531267412;15746.0400314861
2012;"5004601";"1082";50;"MS";"0";"ITAQUIRAI (MS)";0;0;0;57600;0;0;0;24000;0;0;0;31907.6577781575;0;0;0;0;308;869;51130016.9157555;103637.96951315;34024.7989427759;53328.8080664258;55062.2095638569;246053.786086208;19794.6848006615;265848.47088687;13959.6991971052
2012;"5004700";"1085";50;"MS";"0";"IVINHEMA (MS)";0;0;0;2520;0;0;0;1400;0;0;0;1377.54091358416;0;0;0;0;777;626;36219165.2781576;89744.2508621325;24153.4543298837;94379.3104018135;65733.2584429529;274010.273304048;30024.2970303267;304034.570334375;13544.5537952917
2012;"5004809";"1086";50;"MS";"0";"JAPORA (MS)";0;0;0;1281;0;0;0;1314;0;0;0;718.079837932171;0;0;0;0;47;85;3477896.86673546;8895.65949497809;1498.43258523816;6275.38250269096;23192.614413517;39862.0889964243;1849.48276690546;41711.5717633297;5232.25942971162
2012;"5004908";"1087";50;"MS";"0";"JARAGUARI (MS)";0;0;0;10500;0;0;0;3500;0;0;0;5385.59878449128;0;0;0;0;100;675;22075640.5588251;30203.1113664588;2818.22522516201;15351.600241979;20666.3758378834;69039.3119387486;6428.14885906933;75467.4607978179;11637.2311629099
2012;"5005004";"1088";50;"MS";"0";"JARDIM (MS)";0;300;0;9412;0;200;0;3620;0;164.865268912998;0;5034.61894533872;0;0;0;0;511;251;17964891.8854949;24784.1453170086;15006.5951201718;102869.929636861;74531.7258318668;217192.395905908;26601.2705271354;243793.666433043;9902.66535031303
2012;"5005103";"1089";50;"MS";"0";"JATEI (MS)";0;0;0;19608;0;0;0;8600;0;0;0;11005.6726181033;0;0;0;0;133;292;25050503.9096141;40438.8653769419;3448.43627117072;10321.126375868;16690.5326405218;70898.9606645025;4680.08387825387;75579.0438100218;18871.1747775839
2012;"5005152";"1069";50;"MS";"0";"JUTI (MS)";0;0;0;22300;0;0;0;11150;0;0;0;12516.5712158748;0;0;0;0;87;162;16513277.0358975;55531.9861866465;5111.93416184816;17020.4690767503;19468.0515316874;97132.4409569324;6169.03854236585;103301.480232033;17105.7242046106
2012;"5005251";"1091";50;"MS";"0";"LAGUNA CARAPA (MS)";0;0;0;171360;0;0;0;84000;0;0;0;94171.0416031047;0;0;0;944.333605643275;196;701;78909160.9159033;126320.213810998;10736.4029371621;40229.7114349227;23253.3991390635;200539.727322146;14417.5102650444;214957.237587191;32392.5888164655
2012;"5005400";"1092";50;"MS";"0";"MARACAJU (MS)";0;0;0;615000;0;0;0;205000;0;0;0;324454.849220781;0;0;0;117046.339467182;1077;1453;277693515.769055;430218.889734248;147915.584189905;388276.863436155;119476.254959898;1085887.59232021;140348.384851588;1226235.97717179;31365.5441372451
2012;"5005608";"1066";50;"MS";"0";"MIRANDA (MS)";0;0;0;1941;0;0;0;1975;0;0;0;995.78622423451;0;0;0;0;414;252;29459186.8972593;39593.831221867;15235.8860725034;82863.4647736298;76759.0285037039;214452.210571704;22423.7626673704;236875.973239074;9115.52528306953
2012;"5005681";"1086";50;"MS";"0";"MUNDO NOVO (MS)";0;0;0;4080;0;0;0;4420;0;0;0;2259.75328590083;0;0;0;1318.00623314336;333;304;17578181.07505;17999.5284371682;40436.8349695635;72009.674101329;48725.9228998914;179171.960407952;25103.8754939896;204275.835169207;11841.3929845865
2012;"5005707";"1093";50;"MS";"0";"NAVIRAI (MS)";0;0;0;130013;0;0;0;54172;0;0;0;71448.943874251;0;0;0;485.136203975922;1100;550;141163370.574823;126119.240117255;220125.938158431;248970.076836992;146884.570287744;742099.826133157;68857.6384724863;810957.464605643;16930.5713429175
2012;"5005806";"1094";50;"MS";"0";"NIOAQUE (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2506.26716332461;209;542;33758098.9618262;40324.0656601579;25701.7084666528;31225.6870977899;43146.0630026727;140397.524227273;10092.0977424976;150489.622702505;10533.3226316496
2012;"5006002";"1095";50;"MS";"0";"NOVA ALVORADA DO SUL (MS)";0;0;0;60000;0;0;0;25000;0;0;0;32093.772348397;0;0;0;0;443;456;43327036.1359273;224864.323524914;87690.053791716;97256.7347150023;53401.3802923323;463212.492323965;36712.9630563942;499925.455380359;28714.8476710072
2012;"5006200";"1096";50;"MS";"0";"NOVA ANDRADINA (MS)";0;0;0;7695;0;0;0;5130;0;0;0;4318.73731099206;0;0;0;0;1224;771;93242640.9580713;138122.391576354;167269.260990835;315374.531831806;132124.449477331;752890.633876326;152890.006795524;905780.640671849;19220.4033812133
2012;"5006259";"1085";50;"MS";"0";"NOVO HORIZONTE DO SUL (MS)";0;0;0;1720;0;0;0;794;0;0;0;965.744108565919;0;0;0;0;94;291;10016520.4037609;20355.78725688;4490.56941980205;11571.0351928705;16045.9563340818;52463.3482036343;4338.81423707302;56802.1624407073;12039.4584549859
2012;"5006309";"1097";50;"MS";"0";"PARANAIBA (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;983;764;72909997.1212741;81773.0048519056;76240.7778281812;215240.751627366;112652.039640668;485906.574680856;60549.0935094885;546455.668190344;13505.4037894339
2012;"5006358";"1054";50;"MS";"0";"PARANHOS (MS)";0;0;0;4620;0;0;0;2750;0;0;0;2457.59160859643;0;0;0;0;148;312;15483048.8742805;15212.4099909447;2972.30171087734;13674.5584862767;39669.4420978631;71528.7122859619;3153.11055039602;74681.8235690924;5892.98813609792
2012;"5006408";"1098";50;"MS";"0";"PEDRO GOMES (MS)";0;0;0;29700;0;0;0;9000;0;0;0;16321.6616223868;0;0;0;0;106;455;33131654.0833658;41306.3900856348;4887.20594742559;31863.9889984623;25553.5634669457;103611.148498468;11590.2680087746;115201.417239978;14615.760384545
2012;"5006606";"1091";50;"MS";"0";"PONTA PORA (MS)";0;0;0;342000;0;0;0;150000;0;0;0;177421.407793412;0;0;0;16003.4496713487;2089;1235;156040107.045329;289101.547622741;126001.919793693;363470.865044569;232269.76292325;1010844.09538425;109738.616812829;1120582.71219708;13931.877267058
2012;"5006903";"1099";50;"MS";"0";"PORTO MURTINHO (MS)";0;0;0;864;0;0;0;360;0;0;0;485.070257868466;0;0;0;0;98;421;55641369.1854106;66918.5290835235;9779.15928186134;33061.0280882952;52239.9264548761;161998.642908556;14686.8129190393;176685.455827595;11266.0498328065
2012;"5007109";"1100";50;"MS";"0";"RIBAS DO RIO PARDO (MS)";0;0;0;9450;0;0;0;3500;0;0;0;5068.32473364982;0;0;0;0;676;1076;130258809.232629;164490.922902466;56814.531732283;75029.8871248215;67228.6194050475;363563.960431884;39948.0109127055;403511.971344589;18694.9594508244
2012;"5007208";"1095";50;"MS";"0";"RIO BRILHANTE (MS)";0;0;0;252000;0;0;0;100000;0;0;0;132208.756446712;0;0;0;12481.1874654948;870;846;195952833.874204;371976.448916891;179813.575734162;218776.395763915;100006.65003101;870573.070445979;81562.8602528038;952135.930698783;29870.9342280421
2012;"5007307";"1101";50;"MS";"0";"RIO NEGRO (MS)";0;0;0;3753;0;0;0;1490;0;0;0;2015.75268790959;0;0;0;0;85;227;9358901.39340416;14177.5074666406;2159.20379022711;11011.7008250693;15420.7483994337;42769.1612141053;3197.52598657571;45966.6864679464;9235.82563795902
2012;"5007406";"1102";50;"MS";"0";"RIO VERDE DE MATO GROSSO (MS)";0;0;0;16422;0;0;0;5950;0;0;0;9145.25965023614;0;0;0;0;381;958;71555000.3901479;61822.5590088478;13666.2653968831;66256.6228727499;56713.0846368119;198458.532648027;18809.234529686;217267.766444979;11432.7396106955
2012;"5007505";"1103";50;"MS";"0";"ROCHEDO (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;206;13905219.2711546;18250.8878880292;20581.5017319779;15785.8707477209;16380.870968697;70999.131336425;5628.04598528209;76627.1773217071;15279.5958853321
2012;"5007554";"1068";50;"MS";"0";"SANTA RITA DO PARDO (MS)";0;0;0;731;0;0;0;530;0;0;0;407.400397847232;0;0;0;0;159;406;37482642.961087;61160.4945274161;2967.7580240661;13135.635904236;24101.5994400361;101365.48716302;6618.05020135219;107983.538097106;14685.6412765282
2012;"5007695";"1070";50;"MS";"0";"SAO GABRIEL DO OESTE (MS)";0;0;0;349800;0;0;0;110000;0;0;0;179417.376649052;0;0;0;8550.49903345075;928;784;145611500.90467;219283.696454644;69475.3952297141;246197.330245811;77280.4233430883;612236.845273258;93690.3662869382;705927.211560196;30671.1536066194
2012;"5007703";"1054";50;"MS";"0";"SETE QUEDAS (MS)";0;39;0;23625;0;43;0;10500;0;21.2493013265642;0;12810.3977618042;0;0;0;0;246;220;21405872.0186325;24474.3715368009;6684.45719893582;30034.8000470583;30969.960549139;92163.5885991994;8471.82312892203;100635.411728121;9355.34196690302
2012;"5007802";"1104";50;"MS";"0";"SELVIRIA (MS)";0;0;0;1449;0;0;0;805;0;0;0;796.482432481908;0;0;0;0;142;180;17913166.7409503;54843.9191550018;885060.890252706;20596.2011193542;25618.6434822982;986119.653276626;10617.1511253829;996736.803669274;157761.444295896
2012;"5007901";"1095";50;"MS";"0";"SIDROLANDIA (MS)";0;0;0;358800;0;0;0;130000;0;0;0;189554.758850881;0;0;0;13906.2535405958;991;1176;134904816.397699;284772.809218169;100973.588496857;203375.944843656;137204.26055745;726326.603116132;72854.9588516127;799181.561967745;17779.7373879987
2012;"5007935";"1053";50;"MS";"0";"SONORA (MS)";0;0;0;176400;0;0;0;60000;0;0;0;98879.5936832599;0;0;0;0;317;111;26729121.3596285;147048.197968038;38956.0341752847;88952.3465549847;47303.8265978326;322260.40529614;30209.1930630454;352469.598359185;22547.9560408099
2012;"5007950";"1054";50;"MS";"0";"TACURU (MS)";0;0;0;21420;0;0;0;10200;0;0;0;11614.5750112886;0;0;0;0;129;550;31430992.1392052;33159.3859749942;3605.62174949049;20221.6785198008;31306.0402316545;88292.7272086745;7269.86958860644;95562.596797281;9151.75167815867
2012;"5007976";"1064";50;"MS";"0";"TAQUARUSSU (MS)";0;0;0;10000;0;0;0;4000;0;0;0;5370.94409392124;0;0;0;0;55;146;8739669.21658449;31547.3355737665;3570.99271567347;10235.6477639765;15045.0351062716;60399.0118924226;3584.30137291466;63983.3132653373;18166.753111263
2012;"5008008";"1105";50;"MS";"0";"TERENOS (MS)";0;0;0;11600;0;0;0;4000;0;0;0;6230.44169585433;0;0;0;0;414;636;27808809.6734524;57745.0357064351;43047.8956269511;37234.4465566566;51125.0803953088;189152.457552617;14912.3654598064;204064.823745158;11352.7030181472
2012;"5008305";"1104";50;"MS";"0";"TRES LAGOAS (MS)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2235;748;91831019.0594607;242575.84992292;1767384.29090154;900510.666663221;316752.217826827;3227223.02604724;473450.436477954;3700673.46252519;35169.4841505473
2012;"5008404";"1079";50;"MS";"0";"VICENTINA (MS)";0;0;0;8400;0;0;0;3500;0;0;0;4406.66545441232;0;0;0;0;232;243;7946743.33095703;21328.0944686177;15345.3397581675;18018.5568201389;17678.5430859399;72370.5341328639;6993.72099591169;79364.2551287756;13406.1255881671
2012;"5100102";"1106";51;"MT";"0";"ACORIZAL (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;144;4893444.99875215;3924.77599713208;2314.88130088722;5520.1266457207;13299.0943228542;25058.8775338597;2397.42677646111;27456.3043103208;5018.51344040224
2012;"5100201";"1107";51;"MT";"0";"AGUA BOA (MT)";0;0;0;206700;0;0;0;65000;0;0;0;104777.373903174;0;0;0;0;599;958;126383294.545535;90083.6447029204;25078.6313240136;161920.386128178;58534.7835758656;335617.445730977;45068.8067659414;380686.252496918;17480.3127502715
2012;"5100250";"1108";51;"MT";"0";"ALTA FLORESTA (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1332;724;46697671.5268158;56187.1138702969;65665.2555495662;258651.836648918;128016.946341685;508521.152410466;73557.4556243273;582078.608034793;11760.5870207832
2012;"5100300";"1109";51;"MT";"0";"ALTO ARAGUAIA (MT)";0;0;0;44949;0;0;0;14983;0;0;0;23499.5290635945;0;0;0;1201.1497305375;221;292;31996729.1266617;50195.8330608731;135593.646315898;156394.118434374;54108.0609792046;396291.658790349;44314.2228265337;440605.882349617;27057.5926785126
2012;"5100359";"1110";51;"MT";"0";"ALTO BOA VISTA (MT)";0;0;0;21060;0;0;0;6500;0;0;0;10675.2093457488;0;0;0;0;43;116;10774634.3064142;13414.3615242675;1412.54657294883;9254.4480860009;17260.790614674;41342.1467978912;2791.38296117938;44133.5297590705;7947.6929915427
2012;"5100409";"1111";51;"MT";"0";"ALTO GARCAS (MT)";0;0;0;218130;0;0;0;72710;0;0;0;114303.655508232;0;0;0;0;324;265;114244469.54348;153689.816575499;10558.8503698881;90696.3595138575;28763.275561465;283708.301287976;24166.200247007;307874.501534982;28894.8365805885
2012;"5100508";"1112";51;"MT";"0";"ALTO PARAGUAI (MT)";0;0;0;20280;0;0;0;6500;0;0;0;10168.8897865537;0;0;0;0;44;67;3182777.74778841;11199.5160721495;1403.01442946754;8227.8818824276;23380.038380359;44210.4514971382;2048.30588480736;46258.756649211;4495.50951599321
2012;"5100607";"1109";51;"MT";"0";"ALTO TAQUARI (MT)";0;411;0;155424;0;326;0;48570;0;222.018562136171;0;81444.1755775497;0;0;0;7378.24835271632;216;118;24472675.24904;203940.313097668;22731.4642743315;168121.341121136;31873.9270768724;426667.046302742;49999.1077619263;476666.154064668;55329.7880935063
2012;"5100805";"1108";51;"MT";"0";"APIACAS (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;311;10695124.784467;16019.4188876631;10684.6030024042;20784.8289690265;24686.7231323025;72175.5739913962;6185.05905009702;78360.6330414933;8849.3081741741
2012;"5101001";"1110";51;"MT";"0";"ARAGUAIANA (MT)";0;0;0;1241;0;0;0;470;0;0;0;648.47005772446;0;0;0;0;15;129;18412634.2504396;16706.5326316862;877.030473731099;5732.1660963132;10426.9171216241;33742.6463233546;2232.19807122198;35974.8443945766;11373.6445709718
2012;"5101209";"1113";51;"MT";"0";"ARAGUAINHA (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;23;1278713.45396261;1947.63255699833;401.998678903113;1750.14374867283;4933.49278759107;9033.26777216534;474.245570678903;9507.51334284424;8986.30754896816
2012;"5101258";"1114";51;"MT";"0";"ARAPUTANGA (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;286;17096253.786686;16097.4265383019;55432.1686927667;62092.6207758143;41158.6664082816;174780.882415165;18482.3067014315;193263.189849331;12393.43517836
2012;"5101308";"1108";51;"MT";"0";"ARENAPOLIS (MT)";0;0;0;2100;0;0;0;700;0;0;0;1052.93951745768;0;0;0;0;258;223;13293505.6613499;9459.2173446016;4642.42571989602;35919.2620841825;24971.4315297592;74992.3359457048;8228.86081575768;83221.1967614625;8221.81630600066
2012;"5101407";"1108";51;"MT";"0";"ARIPUANA (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;516;22661523.7304303;33524.4277224832;203858.972237659;66811.082357733;52392.207008262;356586.688593403;21998.0211915403;378584.709784943;19571.1707273526
2012;"5101605";"1115";51;"MT";"0";"BARAO DE MELGACO (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;256;10561941.4251513;16434.6734669213;758.455708656228;7266.54224111251;18934.277142444;43393.948559134;2119.29980053941;45513.2483596734;6005.96847304768
2012;"5101704";"1116";51;"MT";"0";"BARRA DO BUGRES (MT)";0;0;0;2700;0;0;0;1000;0;0;0;1354.09340867209;0;0;0;0;678;227;26452112.6465075;271609.731673106;68676.8223056223;119509.690369168;86853.5515974909;546649.795212653;41581.5736669555;588231.368879608;18119.4990615199
2012;"5101803";"1110";51;"MT";"0";"BARRA DO GARCAS (MT)";0;0;0;47488;0;0;0;17588;0;0;0;24536.3484214252;0;0;0;0;1035;858;66481764.9795982;44319.486058652;163470.700714441;362071.982505107;149227.721219475;719089.889764941;90951.8383982378;810041.728895913;14152.9066375807
2012;"5101852";"1110";51;"MT";"0";"BOM JESUS DO ARAGUAIA (MT)";0;0;0;178650;0;0;0;59550;0;0;0;90558.6603775887;0;0;0;992.122551591999;41;73;26449365.4049398;64918.5140678171;4111.40421427613;28037.7973029985;15067.0266676755;112134.742985502;8028.73049945693;120163.472752224;21631.5909121197
2012;"5101902";"1108";51;"MT";"0";"BRASNORTE (MT)";0;9744;0;530430;0;5800;0;170500;0;5265.43032181692;0;272785.341208919;0;0;0;0;370;321;55981927.7223862;197124.873007152;22060.1226410344;96472.0969361736;46561.661043214;362218.753627573;28769.3308796085;390988.083774447;24144.0057181387
2012;"5102504";"1116";51;"MT";"0";"CACERES (MT)";0;0;0;12307;0;0;0;3870;0;0;0;6171.09019904566;0;0;0;0;1100;1276;69721142.2564899;77105.408968221;75867.9002176444;365124.055558634;216156.759181606;734254.123926105;83645.8706430847;817899.99456919;9200.53714306635
2012;"5102603";"1117";51;"MT";"0";"CAMPINAPOLIS (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;723;41229962.012801;20030.8041060641;8651.6010109591;21511.4458969502;40729.1506168951;90923.0016308685;5274.20628326479;96197.2086468679;6593.36510782148
2012;"5102637";"1108";51;"MT";"0";"CAMPO NOVO DO PARECIS (MT)";0;57960;0;1063800;0;34500;0;336000;0;31321.4701553557;0;529257.813609792;0;0;0;0;834;408;168257281.027748;601337.30632067;104438.827836236;368414.868908971;86746.5862782856;1160937.5900769;118678.00297353;1279615.59231769;44006.3138557011
2012;"5102678";"1118";51;"MT";"0";"CAMPO VERDE (MT)";0;0;0;590700;0;0;0;179000;0;0;0;303043.613563418;0;0;0;9906.48289720784;1023;634;257706907.161574;486443.410434959;90413.9768157943;317023.871825924;90661.6110443124;984542.87012099;95513.8963295786;1080056.7671833;31993.1532429431
2012;"5102686";"1119";51;"MT";"0";"CAMPOS DE JULIO (MT)";0;1126;0;563565;0;670;0;184250;0;608.169658656838;0;289715.172489962;0;0;0;16829.6225069327;194;272;98577602.8480123;314430.735320572;72803.5465334204;153760.00448325;23288.8297844547;564283.116121697;43467.3553696684;607750.471491366;110620.763239038
2012;"5102694";"1110";51;"MT";"0";"CANABRAVA DO NORTE (MT)";0;0;0;17487;0;0;0;5025;0;0;0;8864.6223258198;0;0;0;0;45;149;19814200.4227842;18236.7651627268;1732.35222158626;6542.90680998523;13717.3802248569;40229.4051518898;2773.51742790544;43002.9225797952;9041.82684419277
2012;"5102702";"1110";51;"MT";"0";"CANARANA (MT)";0;0;0;475997;0;0;0;152563;0;0;0;241285.816563137;0;0;0;2202.15302461571;535;999;154182430.877562;157657.285349935;18932.3097502349;176813.248393039;49752.1410545636;403154.984547772;47251.0235495051;450406.008097277;23385.5668623766
2012;"5102793";"1108";51;"MT";"0";"CARLINDA (MT)";0;0;0;468;0;0;0;130;0;0;0;228.613172892691;0;0;0;0;147;386;10505275.4809903;17104.5811387462;2188.64139990969;12897.7074772824;28278.6574008006;60469.5874167389;4295.67742264556;64765.2648393844;6000.67080240661
2012;"5102850";"1108";51;"MT";"0";"CASTANHEIRA (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;10214126.0978984;23732.1063302864;2657.08884226456;15016.7281059665;21341.7240635823;62747.6473420998;6250.19328780464;68997.8398971699;8314.99815599028
2012;"5103007";"1120";51;"MT";"0";"CHAPADA DOS GUIMARAES (MT)";0;0;0;56069;0;0;0;17777;0;0;0;28764.9593854115;0;0;0;1235.80074639108;264;351;40710098.0683397;45830.010961814;10124.7007653434;38238.6445732783;49102.7418894571;143296.098922627;8995.82723596246;152291.92615859;8398.60316569239
2012;"5103056";"1108";51;"MT";"0";"CLAUDIA (MT)";0;0;0;152342;0;0;0;48808;0;0;0;74583.5821871835;0;0;0;1572.37502471317;431;280;40783051.3088736;59544.8126938651;28962.6350410417;36603.6786324062;30439.2753686677;155550.401003246;11300.3542652274;166850.755268474;14880.116347738
2012;"5103106";"1110";51;"MT";"0";"COCALINHO (MT)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;223;37932835.4364207;23821.841397054;10181.6972533774;9498.26037121832;16404.0634819931;59905.8625036429;4189.16713158248;64095.0289024908;11632.4903705105
2012;"5103205";"1108";51;"MT";"0";"COLIDER (MT)";0;0;0;3960;0;0;0;1200;0;0;0;1932.22095166034;0;0;0;0;931;1047;33267261.0427354;31117.756034476;47198.010206368;144663.554478161;79999.8400498163;302979.160768821;37654.5195981743;340633.680366996;10926.1489397249
